"code","row","Date","Group","Speaker","Process"
"TP",9683,514,"A","T","B"
"TP",9684,514,"A","A","B"
"TP",9685,514,"A","T","B"
"TP",9686,514,"A","A","B"
"OF",9688,514,"A","T","UC"
"OF",9689,514,"A","L","UC"
"OF",9690,514,"A","T","UC"
"OF",9691,514,"A","L","UC"
"OF",9692,514,"A","T","UC"
"OF",9693,514,"A","L","UC"
"OF",9694,514,"A","T","UC"
"TP",9695,514,"A","A","B"
"TP",9696,514,"A","T","B"
"TP",9697,514,"A","L","B"
"KS",9698,514,"A","T","B"
"TP",9699,514,"A","Y","B"
"IE",9699,514,"A","Y","B"
"OF",9700,514,"A","T","B"
"TP",9701,514,"A","A","B"
"OF",9702,514,"A","T","UC"
"OF",9703,514,"A","A","UC"
"OF",9704,514,"A","T","UC"
"OF",9705,514,"A","L","UC"
"OF",9706,514,"A","A","UC"
"TP",9707,514,"A","Y","B"
"OF",9708,514,"A","A","UC"
"OF",9709,514,"A","L","UC"
"OF",9710,514,"A","A","UC"
"OF",9711,514,"A","T","UC"
"OF",9712,514,"A","A","UC"
"OF",9713,514,"A","T","UC"
"OF",9714,514,"A","","UC"
"OF",9715,514,"A","Y","UC"
"OF",9716,514,"A","A","UC"
"TP",9717,514,"A","T","B"
"TP",9718,514,"A","A","B"
"TP",9719,514,"A","T","B"
"TP",9720,514,"A","L","B"
"TP",9721,514,"A","T","B"
"TP",9722,514,"A","A","B"
"TP",9723,514,"A","T","B"
"OF",9726,514,"A","","B"
"OF",9727,514,"A","","B"
"OF",9728,514,"A","","B"
"OF",9729,514,"A","",""
"OF",9730,514,"A","",""
"OF",9731,514,"A","",""
"OF",9732,514,"A","",""
"OF",9733,514,"A","",""
"OF",9734,514,"A","",""
"OF",9735,514,"A","",""
"TP",9736,514,"A","",""
"TP",9737,514,"A","",""
"TP",9738,514,"A","",""
"OF",9742,514,"A","",""
"OF",9743,514,"A","",""
"TP",9744,514,"A","",""
"TP",9745,514,"A","T","B"
"IE",9745,514,"A","T","B"
"TP",9746,514,"A","A","B"
"TP",9747,514,"A","T","B"
"TP",9748,514,"A","A","B"
"TP",9749,514,"A","T","B"
"TP",9750,514,"A","A","B"
"TP",9751,514,"A","L","B"
"TP",9752,514,"A","A","B"
"TP",9753,514,"A","T","B"
"OF",9755,514,"A","A","UC"
"OF",9756,514,"A","T","UC"
"OF",9757,514,"A","A","UC"
"OF",9758,514,"A","T","UC"
"OF",9759,514,"A","A","UC"
"OF",9760,514,"A","T","UC"
"OF",9761,514,"A","A","UC"
"OF",9762,514,"A","T","UC"
"OF",9763,514,"A","A","UC"
"OF",9764,514,"A","T","UC"
"OF",9766,514,"A","L","UC"
"TP",9767,514,"A","Y","B"
"OF",9768,514,"A","T","B"
"TP",9769,514,"A","T","B"
"TP",9770,514,"A","A","B"
"TP",9771,514,"A","Y","B"
"TP",9772,514,"A","A","B"
"TP",9773,514,"A","T","B"
"TP",9776,514,"A","T","B"
"TP",9777,514,"A","L","B"
"TP",9778,514,"A","Y","B"
"TP",9779,514,"A","T","B"
"IE",9780,514,"A","A","B"
"OF",9781,514,"A","T","B"
"OF",9782,514,"A","A","B"
"TP",9783,514,"A","T","B"
"TP",9784,514,"A","A","B"
"TP",9785,514,"A","T","B"
"TP",9786,514,"A","A","B"
"TP",9787,514,"A","L","B"
"TP",9788,514,"A","T","B"
"TP",9789,514,"A","L","B"
"TP",9790,514,"A","T","B"
"TP",9791,514,"A","L","B"
"TP",9792,514,"A","T","B"
"TP",9793,514,"A","L","B"
"TP",9794,514,"A","T","B"
"TP",9795,514,"A","A","B"
"OF",9797,514,"A","",""
"OF",9798,514,"A","",""
"OF",9799,514,"A","",""
"OF",9800,514,"A","",""
"OF",9801,514,"A","",""
"TP",9802,514,"A","L","B"
"TP",9803,514,"A","T","B"
"TP",9804,514,"A","Y","B"
"TP",9805,514,"A","A","B"
"TP",9806,514,"A","T","B"
"OF",9807,514,"A","","B"
"TP",9809,514,"A","L","B"
"TP",9810,514,"A","A","B"
"TP",9811,514,"A","T","B"
"TP",9812,514,"A","L","B"
"OF",9813,514,"A","T","B"
"OF",9814,514,"A","A","B"
"OF",9815,514,"A","T","B"
"OF",9816,514,"A","A","B"
"OF",9817,514,"A","","B"
"OF",9818,514,"A","","B"
"TP",9821,514,"A","","B"
"TP",9822,514,"A","","B"
"TP",9823,514,"A","",""
"TP",9824,514,"A","",""
"TP",9825,514,"A","L","B"
"TP",9826,514,"A","A","B"
"TP",9827,514,"A","Y","B"
"OF",9828,514,"A","T","UC"
"OF",9829,514,"A","A","UC"
"OF",9830,514,"A","T","UC"
"OF",9831,514,"A","L","UC"
"OF",9832,514,"A","A","UC"
"OF",9833,514,"A","L","UC"
"OF",9834,514,"A","T","UC"
"OF",9835,514,"A","L","UC"
"OF",9836,514,"A","T","UC"
"TP",9837,514,"A","A","B"
"IE",9838,514,"A","T","B"
"TP",9839,514,"A","A","B"
"TP",9840,514,"A","T","B"
"TP",9841,514,"A","A","B"
"TP",9842,514,"A","T","B"
"OF",9843,514,"A","L","B"
"OF",9844,514,"A","A","B"
"OF",9845,514,"A","T","B"
"OF",9847,514,"A","","B"
"IE",9848,514,"A","A","B"
"OF",9849,514,"A","T","B"
"OF",9850,514,"A","L","B"
"OF",9851,514,"A","T","B"
"OF",9852,514,"A","A","B"
"OF",9856,514,"A","T","B"
"TP",9857,514,"A","A","B"
"TP",9858,514,"A","L","B"
"TP",9859,514,"A","T","B"
"TP",9860,514,"A","A","B"
"TP",9861,514,"A","T","B"
"IE",9862,514,"A","A","B"
"TP",9863,514,"A","L","B"
"TP",9864,514,"A","A","B"
"TP",9867,514,"A","T","B"
"TP",9868,514,"A","A","B"
"TP",9869,514,"A","L","B"
"IE",9870,514,"A","A","B"
"TP",9871,514,"A","L","B"
"TP",9872,514,"A","T","B"
"IE",9873,514,"A","L","B"
"IE",9874,514,"A","A","B"
"TP",9875,514,"A","Y","B"
"TP",9876,514,"A","A","B"
"TP",9877,514,"A","T","B"
"TP",9879,514,"A","",""
"TP",9880,514,"A","",""
"TP",9881,514,"A","",""
"TP",9882,514,"A","",""
"TP",9884,514,"A","",""
"KS",9885,514,"A","",""
"TP",9886,514,"A","",""
"TP",9887,514,"A","",""
"TP",9888,514,"A","",""
"TP",9889,514,"A","",""
"TP",9890,514,"A","",""
"TP",9891,514,"A","",""
"TP",9892,514,"A","",""
"TP",9893,514,"A","",""
"IE",9893,514,"A","",""
"TP",9894,514,"A","",""
"TP",9895,514,"A","",""
"TP",9896,514,"A","",""
"TP",9897,514,"A","",""
"KS",9897,514,"A","",""
"IE",9898,514,"A","",""
"KS",9899,514,"A","",""
"KS",9900,514,"A","",""
"KS",9901,514,"A","",""
"IE",9902,514,"A","",""
"IE",9903,514,"A","",""
"TP",9903,514,"A","",""
"KS",9904,514,"A","",""
"KS",9905,514,"A","",""
"TP",9906,514,"A","",""
"TP",9907,514,"A","",""
"TP",9908,514,"A","",""
"TP",9909,514,"A","",""
"TP",9910,514,"A","",""
"TP",9911,514,"A","",""
"TP",9912,514,"A","",""
"TP",9913,514,"A","",""
"TP",9914,514,"A","",""
"TP",9915,514,"A","",""
"TP",9916,514,"A","",""
"TP",9917,514,"A","",""
"TP",9918,514,"A","",""
"TP",9920,514,"A","",""
"TP",9921,514,"A","",""
"OF",9922,514,"A","",""
"OF",9923,514,"A","",""
"TP",9925,514,"A","Y","B"
"TP",9926,514,"A","A","B"
"TP",9927,514,"A","Y","B"
"TP",9929,514,"A","A","B"
"TP",9930,514,"A","Y","B"
"EA",9931,514,"A","L","B"
"IE",9932,514,"A","A","B"
"IE",9933,514,"A","L","B"
"EA",9934,514,"A","Y","B"
"EA",9935,514,"A","L","B"
"TP",9936,514,"A","Y","B"
"EA",9937,514,"A","T","B"
"EA",9938,514,"A","L","B"
"KS",9939,514,"A","T","B"
"IE",9940,514,"A","A","B"
"TP",9940,514,"A","A","B"
"TP",9941,514,"A","Y","B"
"TP",9942,514,"A","T","B"
"TP",9943,514,"A","A","B"
"OF",9945,514,"A","T","B"
"TP",9946,514,"A","A","B"
"TP",9947,514,"A","T","B"
"TP",9948,514,"A","Y","B"
"TP",9949,514,"A","A","B"
"TP",9950,514,"A","Y","B"
"TP",9951,514,"A","T","B"
"TP",9952,514,"A","L","B"
"TP",9953,514,"A","A","B"
"TP",9955,514,"A","Y","B"
"TP",9956,514,"A","","B"
"TP",9957,514,"A","L","B"
"IE",9958,514,"A","L","B"
"TP",9959,514,"A","A","B"
"KS",9960,514,"A","T","B"
"TP",9961,514,"A","L","B"
"IE",9961,514,"A","L","B"
"TP",9962,514,"A","A","B"
"TP",9963,514,"A","L","B"
"IE",9964,514,"A","A","B"
"TP",9965,514,"A","L","B"
"TP",9966,514,"A","A","B"
"EA",9966,514,"A","A","B"
"IE",9967,514,"A","L","B"
"EA",9968,514,"A","A","B"
"TP",9969,514,"A","T","B"
"TP",9970,514,"A","L","B"
"EA",9971,514,"A","A","B"
"EA",9972,514,"A","T","B"
"EA",9973,514,"A","L","B"
"EA",9974,514,"A","Y","B"
"EA",9975,514,"A","A","B"
"GO",9976,514,"A","Y","B"
"EA",9977,514,"A","T","B"
"TP",9978,514,"A","A","B"
"TP",9979,514,"A","T","B"
"IE",9980,514,"A","L","B"
"TP",9981,514,"A","A","B"
"TP",9982,514,"A","Y","B"
"TP",9983,514,"A","T","B"
"IE",9984,514,"A","A","B"
"TP",9985,514,"A","Y","B"
"TP",9986,514,"A","T","B"
"TP",9987,514,"A","A","B"
"IE",9988,514,"A","T","B"
"TP",9989,514,"A","Y","B"
"TP",9990,514,"A","A","B"
"TP",9991,514,"A","T","B"
"IE",9992,514,"A","A","B"
"TP",9993,514,"A","T","B"
"TP",9994,514,"A","A","B"
"IE",9994,514,"A","A","B"
"IE",9995,514,"A","T","B"
"TP",9996,514,"A","A","B"
"IE",9997,514,"A","Y","B"
"TP",9998,514,"A","T","B"
"TP",9999,514,"A","Y","B"
"TP",10001,514,"A","A","B"
"TP",10003,514,"A","L","B"
"TP",10004,514,"A","A","B"
"TP",10005,514,"A","T","B"
"TP",10006,514,"A","A","B"
"TP",10007,514,"A","T","B"
"TP",10008,514,"A","A","B"
"TP",10009,514,"A","Y","B"
"TP",10010,514,"A","A","B"
"TP",10011,514,"A","T","B"
"TP",10012,514,"A","A","B"
"IE",10013,514,"A","T","B"
"TP",10014,514,"A","A","B"
"TP",10015,514,"A","T","B"
"TP",10016,514,"A","Y","B"
"TP",10017,514,"A","A","T"
"TP",10018,514,"A","T","B"
"TP",10019,514,"A","","B"
"TP",10020,514,"A","A","B"
"TP",10021,514,"A","T","B"
"TP",10022,514,"A","A","B"
"TP",10023,514,"A","T","B"
"TP",10025,514,"A","",""
"TP",10027,514,"A","A",""
"IE",10028,514,"A","Y","G"
"TP",10030,514,"A","A","T"
"TP",10031,514,"A","L","T"
"IE",10032,514,"A","A","T"
"TP",10033,514,"A","L","T"
"TP",10034,514,"A","A","T"
"TP",10035,514,"A","",""
"KS",10038,514,"A","",""
"TP",10038,514,"A","",""
"KS",10039,514,"A","A","T"
"IE",10040,514,"A","T","T"
"TP",10041,514,"A","A","T"
"GO",10042,514,"A","L","T"
"EA",10043,514,"A","A","T"
"EA",10044,514,"A","L","T"
"EA",10045,514,"A","A","T"
"EA",10046,514,"A","T","T"
"EA",10047,514,"A","A","T"
"EA",10048,514,"A","T","T"
"TP",10049,514,"A","A","T"
"TP",10050,514,"A","T","T"
"TP",10051,514,"A","A","T"
"IE",10052,514,"A","L","T"
"TP",10053,514,"A","T","T"
"TP",10054,514,"A","L","T"
"TP",10055,514,"A","T","T"
"IE",10056,514,"A","L","T"
"IE",10057,514,"A","T","T"
"TP",10057,514,"A","T","T"
"TP",10058,514,"A","A","T"
"TP",10059,514,"A","Y","T"
"TP",10060,514,"A","T","T"
"TP",10061,514,"A","A","T"
"EA",10062,514,"A","L","T"
"IE",10063,514,"A","T","T"
"TP",10064,514,"A","A","T"
"TP",10065,514,"A","T","T"
"TP",10066,514,"A","A","T"
"TP",10067,514,"A","T","B"
"TP",10068,514,"A","Y","B"
"TP",10069,514,"A","A","B"
"EA",10069,514,"A","A","B"
"TP",10070,514,"A","L","B"
"TP",10071,514,"A","T","B"
"EA",10072,514,"A","A","B"
"TP",10073,514,"A","T","B"
"IE",10073,514,"A","T","B"
"IE",10074,514,"A","Y","B"
"TP",10075,514,"A","A","B"
"IE",10076,514,"A","L","B"
"OF",10077,514,"A","A","B"
"OF",10078,514,"A","L","B"
"OF",10079,514,"A","A","B"
"OF",10080,514,"A","L","B"
"OF",10081,514,"A","T","B"
"OF",10083,514,"A","T","B"
"IE",10084,514,"A","","B"
"TP",10085,514,"A","L","B"
"TP",10086,514,"A","T","B"
"TP",10087,514,"A","L","B"
"TP",10088,514,"A","T","B"
"TP",10090,514,"A","T","B"
"TP",10091,514,"A","A","B"
"TP",10092,514,"A","T","B"
"TP",10093,514,"A","A","B"
"TP",10094,514,"A","T","B"
"TP",10095,514,"A","Y","B"
"IE",10096,514,"A","T","B"
"TP",10096,514,"A","T","B"
"GO",10097,514,"A","A","B"
"TP",10098,514,"A","Y","B"
"TP",10099,514,"A","A","B"
"TP",10100,514,"A","T","B"
"TP",10101,514,"A","A","B"
"TP",10102,514,"A","T","B"
"TP",10103,514,"A","Y","B"
"IE",10104,514,"A","A","B"
"IE",10106,514,"A","","T"
"TP",10106,514,"A","","T"
"TP",10107,514,"A","T","T"
"IE",10108,514,"A","A","T"
"IE",10109,514,"A","T","B"
"TP",10109,514,"A","T","B"
"TP",10111,514,"A","A","B"
"TP",10112,514,"A","T","B"
"TP",10113,514,"A","A","B"
"OF",10114,514,"A","T","B"
"OF",10115,514,"A","","B"
"OF",10116,514,"A","L","B"
"OF",10117,514,"A","T","B"
"OF",10118,514,"A","L","B"
"OF",10119,514,"A","T","B"
"OF",10120,514,"A","L","B"
"OF",10121,514,"A","T","B"
"OF",10122,514,"A","L","B"
"IE",10123,514,"A","A","B"
"TP",10124,514,"A","T","B"
"TP",10125,514,"A","A","B"
"KS",10126,514,"A","Y","B"
"KS",10127,514,"A","A","B"
"TP",10128,514,"A","L","B"
"TP",10129,514,"A","T","B"
"TP",10130,514,"A","L","B"
"TP",10131,514,"A","T","B"
"TP",10132,514,"A","A","B"
"TP",10133,514,"A","L","B"
"TP",10134,514,"A","T","B"
"TP",10135,514,"A","L","B"
"TP",10136,514,"A","T","B"
"OF",10137,514,"A","L","B"
"OF",10138,514,"A","Y","B"
"OF",10139,514,"A","T","B"
"TP",10140,514,"A","A","B"
"TP",10141,514,"A","T","B"
"TP",10142,514,"A","A","B"
"TP",10143,514,"A","T","B"
"TP",10144,514,"A","Y","B"
"IE",10145,514,"A","T","B"
"TP",10145,514,"A","T","B"
"GO",10146,514,"A","A","B"
"TP",10147,514,"A","Y","B"
"TP",10148,514,"A","A","B"
"TP",10149,514,"A","T","B"
"TP",10150,514,"A","A","B"
"TP",10151,514,"A","T","B"
"TP",10152,514,"A","Y","B"
"IE",10153,514,"A","A","B"
"IE",10155,514,"A","","B"
"TP",10155,514,"A","","B"
"TP",10156,514,"A","T","B"
"IE",10157,514,"A","A","B"
"IE",10158,514,"A","T","B"
"TP",10158,514,"A","T","B"
"UC",10159,514,"A","Y","B"
"TP",10160,514,"A","A","B"
"TP",10161,514,"A","T","B"
"TP",10162,514,"A","A","B"
"OF",10163,514,"A","T","B"
"OF",10164,514,"A","T","B"
"OF",10165,514,"A","L","B"
"OF",10166,514,"A","T","B"
"OF",10167,514,"A","L","B"
"OF",10168,514,"A","T","B"
"OF",10169,514,"A","L","B"
"OF",10170,514,"A","T","B"
"OF",10171,514,"A","L","B"
"IE",10172,514,"A","A","B"
"TP",10173,514,"A","T","B"
"TP",10174,514,"A","A","B"
"KS",10175,514,"A","Y","B"
"KS",10176,514,"A","A","B"
"TP",10177,514,"A","L","B"
"TP",10178,514,"A","T","B"
"TP",10179,514,"A","L","B"
"TP",10180,514,"A","T","B"
"TP",10181,514,"A","A","B"
"TP",10182,514,"A","L","B"
"TP",10183,514,"A","T","B"
"TP",10184,514,"A","L","B"
"TP",10185,514,"A","T","B"
"OF",10186,514,"A","L","B"
"OF",10187,514,"A","Y","B"
"IE",10188,514,"A","","B"
"IE",10189,514,"A","T","B"
"TP",10189,514,"A","T","B"
"IE",10190,514,"A","Y","B"
"KS",10191,514,"A","T","B"
"TP",10191,514,"A","T","B"
"TP",10192,514,"A","A","B"
"TP",10193,514,"A","T","B"
"TP",10194,514,"A","A","B"
"TP",10195,514,"A","T","B"
"IE",10196,514,"A","A","B"
"IE",10197,514,"A","T","B"
"TP",10198,514,"A","L","B"
"TP",10199,514,"A","A","B"
"TP",10200,514,"A","Y","B"
"TP",10201,514,"A","A","B"
"TP",10202,514,"A","T","B"
"IE",10203,514,"A","Y","B"
"TP",10203,514,"A","Y","B"
"TP",10204,514,"A","T","B"
"TP",10205,514,"A","A","B"
"IE",10205,514,"A","A","B"
"TP",10206,514,"A","T","B"
"IE",10207,514,"A","A","B"
"TP",10208,514,"A","T","B"
"IE",10209,514,"A","A","B"
"IE",10210,514,"A","T","B"
"TP",10211,514,"A","A","B"
"IE",10211,514,"A","A","B"
"IE",10212,514,"A","T","B"
"GO",10212,514,"A","T","B"
"IE",10213,514,"A","A","B"
"IE",10215,514,"A","T","B"
"TP",10216,514,"A","A","B"
"IE",10217,514,"A","T","B"
"TP",10217,514,"A","T","B"
"TP",10218,514,"A","L","B"
"TP",10219,514,"A","T","B"
"TP",10220,514,"A","L","B"
"IE",10221,514,"A","T","B"
"IE",10222,514,"A","L","B"
"IE",10223,514,"A","A","B"
"TP",10224,514,"A","T","B"
"IE",10225,514,"A","A","B"
"TP",10226,514,"A","T","B"
"TP",10227,514,"A","A","B"
"TP",10228,514,"A","T","B"
"IE",10229,514,"A","A","B"
"TP",10230,514,"A","","B"
"TP",10231,514,"A","L","B"
"IE",10232,514,"A","A","B"
"TP",10233,514,"A","T","B"
"TP",10234,514,"A","A","B"
"TP",10236,514,"A","A","B"
"OF",10237,514,"A","T","B"
"TP",10238,514,"A","L","B"
"TP",10239,514,"A","T","B"
"IE",10240,514,"A","","B"
"IE",10242,514,"A","T","B"
"TP",10243,514,"A","L","B"
"TP",10244,514,"A","T","B"
"IE",10246,514,"A","L","B"
"TP",10248,514,"A","T","B"
"TP",10251,514,"A","",""
"TP",10252,514,"A","",""
"TP",10253,514,"A","",""
"TP",10255,514,"A","A","B"
"IE",10257,514,"A","L","B"
"IE",10258,514,"A","T","B"
"TP",10259,514,"A","A","B"
"TP",10260,514,"A","T","B"
"GO",10262,514,"A","A","B"
"UC",10263,514,"A","T","B"
"IE",10264,514,"A","A","B"
"IE",10265,514,"A","T","B"
"IE",10266,514,"A","A","B"
"IE",10267,514,"A","T","B"
"TP",10268,514,"A","A","B"
"TP",10269,514,"A","Y","B"
"TP",10270,514,"A","T","B"
"GO",10271,514,"A","Y","B"
"EA",10272,514,"A","T","B"
"TP",10273,514,"A","A","B"
"IE",10275,514,"A","",""
"TP",10276,514,"A","",""
"TP",10277,514,"A","",""
"TP",10278,514,"A","",""
"IE",10279,514,"A","",""
"KS",10280,514,"A","",""
"TP",10281,514,"A","",""
"OF",10284,514,"A","",""
"OF",10285,514,"A","",""
"OF",10286,514,"A","",""
"TP",10288,514,"A","A","B"
"TP",10289,514,"A","T","B"
"IE",10289,514,"A","T","B"
"TP",10290,514,"A","A","B"
"TP",10291,514,"A","","B"
"TP",10292,514,"A","","B"
"TP",10293,514,"A","T","B"
"TP",10294,514,"A","A","B"
"OF",10296,514,"A","T","B"
"OF",10297,514,"A","A","B"
"OF",10298,514,"A","T","B"
"TP",10299,514,"A","A","B"
"TP",10300,514,"A","T","B"
"IE",10301,514,"A","A","B"
"TP",10301,514,"A","A","B"
"TP",10302,514,"A","T","B"
"TP",10303,514,"A","A","B"
"TP",10304,514,"A","T","B"
"TP",10306,514,"A","Y",""
"TP",10307,514,"A","L","B"
"IE",10308,514,"A","Y","B"
"TP",10309,514,"A","L","B"
"TP",10310,514,"A","Y","B"
"TP",10311,514,"A","L","B"
"IE",10312,514,"A","Y","B"
"TP",10313,514,"A","L","B"
"TP",10315,514,"A","","B"
"TP",10316,514,"A","","B"
"TP",10317,514,"A","A","B"
"TP",10318,514,"A","T","B"
"OF",10319,514,"A","A","B"
"OF",10320,514,"A","T","B"
"OF",10321,514,"A","A","B"
"TP",10322,514,"A","T","B"
"OF",10323,514,"A","A","B"
"OF",10324,514,"A","T","B"
"OF",10325,514,"A","","B"
"OF",10326,514,"A","","B"
"OF",10327,514,"A","A","B"
"OF",10328,514,"A","T","B"
"TP",10329,514,"A","A","B"
"TP",10330,514,"A","T","B"
"TP",10331,514,"A","A","B"
"TP",10332,514,"A","T","B"
"IE",10333,514,"A","A","B"
"TP",10334,514,"A","","B"
"TP",10337,514,"A","L","B"
"TP",10338,514,"A","A","B"
"TP",10339,514,"A","L","B"
"TP",10342,514,"C","",""
"IE",10344,514,"C","H",""
"TP",10346,514,"C","H","B"
"TP",10347,514,"C","R","B"
"IE",10348,514,"C","H","B"
"GO",10349,514,"C","R","B"
"TP",10350,514,"C","",""
"TP",10351,514,"C","H","G"
"GO",10352,514,"C","R","G"
"EA",10353,514,"C","H","G"
"KS",10354,514,"C","R","G"
"TP",10355,514,"C","H","G"
"TP",10356,514,"C","H","G"
"IE",10357,514,"C","R","B"
"IE",10358,514,"C","H","B"
"IE",10360,514,"C","H","B"
"IE",10361,514,"C","",""
"TP",10362,514,"C","R","G"
"IE",10363,514,"C","H","G"
"IE",10364,514,"C","R","G"
"UC",10365,514,"C","H","G"
"IE",10370,514,"C","R","B"
"TP",10371,514,"C","H","B"
"TP",10372,514,"C","R","B"
"TP",10373,514,"C","H","B"
"IE",10374,514,"C","R","B"
"TP",10375,514,"C","C","B"
"TP",10376,514,"C","R","B"
"TP",10377,514,"C","H","B"
"TP",10378,514,"C","R","B"
"IE",10379,514,"C","H","B"
"TP",10380,514,"C","R","B"
"GO",10383,514,"C","R","B"
"EA",10384,514,"C","H","B"
"EA",10385,514,"C","R","B"
"TP",10387,514,"C","",""
"IE",10388,514,"C","",""
"TP",10389,514,"C","",""
"TP",10390,514,"C","",""
"TP",10391,514,"C","",""
"TP",10392,514,"C","",""
"TP",10393,514,"C","",""
"TP",10394,514,"C","",""
"TP",10395,514,"C","H","B"
"TP",10396,514,"C","R","B"
"IE",10399,514,"C","R","B"
"GO",10399,514,"C","R","B"
"EA",10400,514,"C","H","B"
"TP",10403,514,"C","",""
"IE",10403,514,"C","",""
"IE",10404,514,"C","",""
"TP",10405,514,"C","",""
"TP",10406,514,"C","",""
"TP",10407,514,"C","",""
"TP",10408,514,"C","",""
"TP",10409,514,"C","",""
"TP",10410,514,"C","",""
"TP",10411,514,"C","",""
"TP",10412,514,"C","",""
"TP",10413,514,"C","",""
"IE",10414,514,"C","",""
"KS",10414,514,"C","",""
"TP",10415,514,"C","",""
"TP",10416,514,"C","",""
"TP",10417,514,"C","",""
"TP",10418,514,"C","",""
"TP",10419,514,"C","",""
"IE",10420,514,"C","",""
"TP",10421,514,"C","",""
"GO",10422,514,"C","",""
"EA",10423,514,"C","",""
"EA",10424,514,"C","",""
"EA",10425,514,"C","",""
"IE",10426,514,"C","",""
"KS",10427,514,"C","",""
"TP",10428,514,"C","",""
"IE",10429,514,"C","",""
"TP",10429,514,"C","",""
"TP",10430,514,"C","",""
"IE",10431,514,"C","",""
"EA",10432,514,"C","",""
"TP",10433,514,"C","",""
"IE",10434,514,"C","",""
"IE",10435,514,"C","",""
"KS",10436,514,"C","",""
"IE",10437,514,"C","",""
"IE",10438,514,"C","",""
"IE",10439,514,"C","",""
"GO",10440,514,"C","",""
"EA",10441,514,"C","",""
"EA",10442,514,"C","",""
"EA",10443,514,"C","",""
"IE",10444,514,"C","",""
"OF",10446,514,"C","",""
"IE",10447,514,"C","",""
"TP",10448,514,"C","",""
"TP",10449,514,"C","",""
"TP",10450,514,"C","",""
"KS",10451,514,"C","",""
"KS",10452,514,"C","",""
"IE",10453,514,"C","",""
"IE",10454,514,"C","",""
"TP",10455,514,"C","",""
"TP",10456,514,"C","",""
"IE",10457,514,"C","",""
"IE",10458,514,"C","",""
"KS",10459,514,"C","",""
"EA",10460,514,"C","",""
"TP",10462,514,"C","",""
"TP",10463,514,"C","",""
"IE",10464,514,"C","",""
"IE",10465,514,"C","",""
"GO",10465,514,"C","",""
"EA",10466,514,"C","",""
"KS",10467,514,"C","",""
"TP",10468,514,"C","",""
"TP",10469,514,"C","",""
"IE",10470,514,"C","",""
"TP",10471,514,"C","",""
"TP",10472,514,"C","",""
"KS",10473,514,"C","",""
"KS",10474,514,"C","",""
"KS",10475,514,"C","",""
"KS",10476,514,"C","",""
"IE",10477,514,"C","",""
"IE",10478,514,"C","",""
"GO",10479,514,"C","",""
"IE",10480,514,"C","",""
"IE",10481,514,"C","",""
"IE",10482,514,"C","",""
"TP",10483,514,"C","",""
"IE",10483,514,"C","",""
"IE",10484,514,"C","",""
"TP",10485,514,"C","",""
"TP",10486,514,"C","",""
"IE",10487,514,"C","",""
"TP",10488,514,"C","",""
"TP",10489,514,"C","",""
"IE",10490,514,"C","",""
"TP",10490,514,"C","",""
"IE",10490,514,"C","",""
"EA",10491,514,"C","",""
"TP",10491,514,"C","",""
"EA",10492,514,"C","",""
"EA",10493,514,"C","",""
"EA",10494,514,"C","",""
"EA",10495,514,"C","",""
"EA",10496,514,"C","",""
"TP",10497,514,"C","",""
"TP",10498,514,"C","",""
"TP",10499,514,"C","",""
"TP",10500,514,"C","",""
"TP",10501,514,"C","",""
"TP",10502,514,"C","",""
"TP",10503,514,"C","",""
"TP",10504,514,"C","",""
"TP",10505,514,"C","",""
"TP",10506,514,"C","",""
"TP",10507,514,"C","",""
"TP",10508,514,"C","",""
"TP",10509,514,"C","",""
"TP",10510,514,"C","",""
"TP",10511,514,"C","",""
"EA",10512,514,"C","",""
"TP",10514,514,"C","",""
"TP",10515,514,"C","",""
"TP",10516,514,"C","",""
"EA",10517,514,"C","",""
"TP",10518,514,"C","",""
"TP",10519,514,"C","",""
"TP",10520,514,"C","",""
"TP",10521,514,"C","",""
"TP",10522,514,"C","",""
"IE",10523,514,"C","",""
"IE",10524,514,"C","",""
"IE",10526,514,"C","R","B"
"IE",10527,514,"C","H","B"
"TP",10528,514,"C","R","B"
"TP",10529,514,"C","R","B"
"EA",10529,514,"C","R","B"
"EA",10530,514,"C","H","B"
"IE",10531,514,"C","R","B"
"IE",10532,514,"C","H","B"
"TP",10533,514,"C","C","B"
"TP",10534,514,"C","H","B"
"TP",10535,514,"C","C","B"
"TP",10536,514,"C","R","B"
"TP",10538,514,"C","H","B"
"TP",10539,514,"C","R","B"
"IE",10542,514,"C","H","B"
"EA",10543,514,"C","R","B"
"TP",10544,514,"C","C","B"
"TP",10545,514,"C","R","B"
"EA",10547,514,"C","H","B"
"EA",10548,514,"C","R","B"
"TP",10552,514,"C","",""
"TP",10555,514,"C","H","B"
"TP",10556,514,"C","R","B"
"TP",10557,514,"C","H","B"
"TP",10558,514,"C","R","B"
"TP",10559,514,"C","H","B"
"TP",10563,514,"C","R","B"
"TP",10564,514,"C","H","B"
"TP",10565,514,"C","R","B"
"TP",10566,514,"C","H","B"
"IE",10568,514,"C","H","B"
"TP",10570,514,"C","H","B"
"KS",10571,514,"C","R","B"
"IE",10572,514,"C","H","B"
"TP",10573,514,"C","R","B"
"IE",10574,514,"C","H","B"
"TP",10574,514,"C","H","B"
"IE",10575,514,"C","R","B"
"TP",10577,514,"C","H","B"
"IE",10578,514,"C","R","B"
"IE",10579,514,"C","C","B"
"TP",10580,514,"C","R","B"
